datetime	laboratory:daune:sbe37_bsh_6966:temperature_0001 [°C]	laboratory:daune:sbe37_bsh_6966:conductivity_0001 [S/m]	laboratory:daune:sbe37_bsh_6966:pressure_0001 [m]	laboratory:daune:sbe37_bsh_6966:salinity_0001 [PSU]
2020-09-20T16:11:48.000	17.6532	4.29285	8.351	32.7502
2020-09-20T16:11:58.000	17.6532	4.29296	8.349	32.7512
2020-09-20T16:12:08.000	17.653	4.29293	8.382	32.7511
2020-09-20T16:12:18.000	17.6525	4.29294	8.363	32.7516
2020-09-20T16:12:28.000	17.6523	4.29291	8.352	32.7515
2020-09-20T16:12:38.000	17.653	4.29296	8.366	32.7513
2020-09-20T16:12:48.000	17.6528	4.29297	8.327	32.7516
2020-09-20T16:12:58.000	17.653	4.29295	8.386	32.7512
2020-09-20T16:13:08.000	17.653	4.29299	8.35	32.7516
2020-09-20T16:13:18.000	17.6529	4.29304	8.344	32.7521
2020-09-20T16:13:28.000	17.6524	4.29306	8.346	32.7526
2020-09-20T16:13:38.000	17.6529	4.29307	8.349	32.7524
2020-09-20T16:13:48.000	17.6528	4.29294	8.35	32.7513
2020-09-20T16:13:58.000	17.652	4.29308	8.335	32.7532
2020-09-20T16:14:08.000	17.6523	4.29311	8.354	32.7532
2020-09-20T16:14:18.000	17.6529	4.29317	8.347	32.7532
2020-09-20T16:14:28.000	17.653	4.29304	8.322	32.7519
2020-09-20T16:14:38.000	17.6523	4.29314	8.313	32.7534
2020-09-20T16:14:48.000	17.6521	4.29306	8.344	32.7529
2020-09-20T16:14:58.000	17.6523	4.29315	8.32	32.7535
2020-09-20T16:15:08.000	17.6524	4.2931	8.318	32.753
2020-09-20T16:15:18.000	17.6525	4.29316	8.329	32.7534
2020-09-20T16:15:28.000	17.6524	4.29286	8.365	32.7509
2020-09-20T16:15:38.000	17.6519	4.29301	8.342	32.7527
2020-09-20T16:15:48.000	17.6523	4.29301	8.339	32.7523
2020-09-20T16:15:58.000	17.6521	4.29303	8.345	32.7526
2020-09-20T16:16:08.000	17.6519	4.29316	8.284	32.7539
2020-09-20T16:16:18.000	17.652	4.2932	8.307	32.7542
2020-09-20T16:16:28.000	17.6519	4.293	8.308	32.7526
2020-09-20T16:16:38.000	17.652	4.29318	8.322	32.754
2020-09-20T16:16:48.000	17.6519	4.29316	8.331	32.7539
2020-09-20T16:16:58.000	17.6517	4.29306	8.276	32.7532
2020-09-20T16:17:08.000	17.6516	4.29286	8.309	32.7515
2020-09-20T16:17:18.000	17.6517	4.29317	8.27	32.7541
2020-09-20T16:17:28.000	17.6515	4.29319	8.298	32.7545
2020-09-20T16:17:38.000	17.6515	4.29275	8.277	32.7508
2020-09-20T16:17:48.000	17.6523	4.29242	8.313	32.7473
2020-09-20T16:17:58.000	17.6515	4.29309	8.325	32.7536
2020-09-20T16:18:08.000	17.6516	4.29311	8.301	32.7537
2020-09-20T16:18:18.000	17.6518	4.29307	8.337	32.7532
2020-09-20T16:18:28.000	17.6521	4.29317	8.319	32.7539
2020-09-20T16:18:38.000	17.6524	4.29291	8.246	32.7513
2020-09-20T16:18:48.000	17.652	4.29301	8.286	32.7526
2020-09-20T16:18:58.000	17.6521	4.29301	8.29	32.7525
2020-09-20T16:19:08.000	17.6519	4.29312	8.293	32.7536
2020-09-20T16:19:18.000	17.6523	4.29318	8.271	32.7537
2020-09-20T16:19:28.000	17.652	4.29325	8.302	32.7546
2020-09-20T16:19:38.000	17.6515	4.29317	8.287	32.7543
2020-09-20T16:19:48.000	17.6518	4.29314	8.285	32.7539
2020-09-20T16:19:58.000	17.6519	4.2932	8.252	32.7543
2020-09-20T16:20:08.000	17.6519	4.29324	8.267	32.7546
2020-09-20T16:20:18.000	17.6519	4.29317	8.282	32.754
2020-09-20T16:20:28.000	17.6516	4.29318	8.293	32.7543
2020-09-20T16:20:38.000	17.6517	4.2932	8.281	32.7544
2020-09-20T16:20:48.000	17.6511	4.29331	8.259	32.7559
2020-09-20T16:20:58.000	17.6521	4.29313	8.277	32.7535
2020-09-20T16:21:08.000	17.651	4.29299	8.23	32.7532
2020-09-20T16:21:18.000	17.6512	4.29305	8.274	32.7536
2020-09-20T16:21:28.000	17.6508	4.29303	8.281	32.7537
2020-09-20T16:21:38.000	17.6494	4.29268	8.243	32.7519
2020-09-20T16:21:48.000	17.6488	4.291	8.288	32.738
2020-09-20T16:21:58.000	17.6505	4.29282	8.291	32.7521
2020-09-20T16:22:08.000	17.6507	4.29255	8.296	32.7496
2020-09-20T16:22:18.000	17.6504	4.29278	8.236	32.7519
2020-09-20T16:22:28.000	17.6505	4.2929	8.274	32.7529
2020-09-20T16:22:38.000	17.649	4.29169	8.268	32.7438
2020-09-20T16:22:48.000	17.6504	4.29268	8.283	32.7511
2020-09-20T16:22:58.000	17.6507	4.29269	8.256	32.7509
2020-09-20T16:23:08.000	17.6501	4.29256	8.24	32.7503
2020-09-20T16:23:18.000	17.6505	4.29267	8.238	32.7509
2020-09-20T16:23:28.000	17.6505	4.29248	8.259	32.7493
2020-09-20T16:23:38.000	17.6505	4.29265	8.229	32.7508
2020-09-20T16:23:48.000	17.6505	4.2926	8.278	32.7502
2020-09-20T16:23:58.000	17.6503	4.2924	8.246	32.7488
2020-09-20T16:24:08.000	17.6507	4.29227	8.259	32.7473
2020-09-20T16:24:18.000	17.6505	4.29207	8.283	32.7458
2020-09-20T16:24:28.000	17.6501	4.29194	8.261	32.745
2020-09-20T16:24:38.000	17.6505	4.29222	8.234	32.747
2020-09-20T16:24:48.000	17.6502	4.29215	8.283	32.7467
2020-09-20T16:24:58.000	17.6507	4.29234	8.217	32.7479
2020-09-20T16:25:08.000	17.6501	4.29225	8.189	32.7476
2020-09-20T16:25:18.000	17.6505	4.29226	8.229	32.7474
2020-09-20T16:25:28.000	17.6501	4.29243	8.234	32.7491
2020-09-20T16:25:38.000	17.6502	4.29247	8.178	32.7494
2020-09-20T16:25:48.000	17.6501	4.29244	8.233	32.7493
2020-09-20T16:25:58.000	17.6497	4.29224	8.26	32.7479
2020-09-20T16:26:08.000	17.6499	4.29217	8.207	32.7471
2020-09-20T16:26:18.000	17.6494	4.29215	8.222	32.7474
2020-09-20T16:26:28.000	17.6497	4.29209	8.166	32.7466
2020-09-20T16:26:38.000	17.6498	4.2922	8.204	32.7475
2020-09-20T16:26:48.000	17.6494	4.29223	8.205	32.7481
2020-09-20T16:26:58.000	17.6498	4.29222	8.212	32.7477
2020-09-20T16:27:08.000	17.6499	4.29225	8.202	32.7479
2020-09-20T16:27:18.000	17.6491	4.29215	8.221	32.7476
2020-09-20T16:27:28.000	17.6489	4.2921	8.195	32.7474
2020-09-20T16:27:38.000	17.6498	4.29212	8.172	32.7468
2020-09-20T16:27:48.000	17.6491	4.29195	8.208	32.7459
2020-09-20T16:27:58.000	17.6489	4.29201	8.24	32.7466
2020-09-20T16:28:08.000	17.6495	4.292	8.194	32.746
2020-09-20T16:28:18.000	17.6489	4.29207	8.164	32.7471
2020-09-20T16:28:28.000	17.6485	4.29215	8.229	32.748
2020-09-20T16:28:38.000	17.6485	4.29217	8.189	32.7482
2020-09-20T16:28:48.000	17.6473	4.29215	8.18	32.7491
2020-09-20T16:28:58.000	17.647	4.29211	8.214	32.7489
2020-09-20T16:29:08.000	17.6476	4.29205	8.179	32.748
2020-09-20T16:29:18.000	17.6473	4.29204	8.2	32.7481
2020-09-20T16:29:28.000	17.6469	4.29138	8.219	32.7427
2020-09-20T16:29:38.000	17.6471	4.29151	8.148	32.7438
2020-09-20T16:29:48.000	17.647	4.29162	8.194	32.7448
2020-09-20T16:29:58.000	17.6469	4.29199	8.182	32.748
2020-09-20T16:30:08.000	17.6465	4.29209	8.169	32.7492
2020-09-20T16:30:18.000	17.6465	4.29184	8.206	32.7471
2020-09-20T16:30:28.000	17.6454	4.29187	8.178	32.7482
2020-09-20T16:30:38.000	17.645	4.29197	8.164	32.7494
2020-09-20T16:30:48.000	17.6452	4.29201	8.194	32.7496
2020-09-20T16:30:58.000	17.6452	4.29202	8.209	32.7496
2020-09-20T16:31:08.000	17.6442	4.29217	8.162	32.7518
2020-09-20T16:31:18.000	17.6439	4.29217	8.166	32.7519
2020-09-20T16:31:28.000	17.6439	4.29218	8.155	32.7521
2020-09-20T16:31:38.000	17.6428	4.29217	8.181	32.7529
2020-09-20T16:31:48.000	17.6429	4.29222	8.138	32.7532
2020-09-20T16:31:58.000	17.643	4.29227	8.155	32.7535
2020-09-20T16:32:08.000	17.6421	4.29221	8.18	32.7538
2020-09-20T16:32:18.000	17.6424	4.29218	8.144	32.7533
2020-09-20T16:32:28.000	17.6423	4.2922	8.15	32.7535
2020-09-20T16:32:38.000	17.6424	4.29218	8.191	32.7533
2020-09-20T16:32:48.000	17.6422	4.29217	8.166	32.7534
2020-09-20T16:32:58.000	17.6423	4.29216	8.127	32.7532
2020-09-20T16:33:08.000	17.6421	4.29217	8.133	32.7535
2020-09-20T16:33:18.000	17.6419	4.29205	8.165	32.7526
2020-09-20T16:33:28.000	17.6421	4.29216	8.17	32.7534
2020-09-20T16:33:38.000	17.6422	4.2922	8.123	32.7536
2020-09-20T16:33:48.000	17.6412	4.29205	8.1	32.7531
2020-09-20T16:34:08.000	17.6415	4.29215	8.11	32.7538
2020-09-20T16:34:18.000	17.6425	4.29215	8.128	32.7529
2020-09-20T16:34:28.000	17.6418	4.29214	8.126	32.7534
2020-09-20T16:34:38.000	17.6418	4.29212	8.138	32.7533
2020-09-20T16:34:48.000	17.6418	4.29222	8.107	32.7542
2020-09-20T16:34:58.000	17.6414	4.29222	8.091	32.7544
2020-09-20T16:35:08.000	17.6413	4.29225	8.109	32.7548
2020-09-20T16:35:18.000	17.6415	4.2922	8.13	32.7542
2020-09-20T16:35:28.000	17.641	4.2922	8.12	32.7546
2020-09-20T16:35:38.000	17.641	4.29219	8.133	32.7545
2020-09-20T16:35:48.000	17.6408	4.29217	8.134	32.7545
2020-09-20T16:35:58.000	17.6414	4.29209	8.083	32.7533
2020-09-20T16:36:08.000	17.6416	4.29202	8.125	32.7526
2020-09-20T16:36:18.000	17.6416	4.29206	8.135	32.7529
2020-09-20T16:36:28.000	17.6417	4.29212	8.132	32.7533
2020-09-20T16:36:38.000	17.6414	4.29222	8.046	32.7544
2020-09-20T16:36:48.000	17.6413	4.29223	8.099	32.7546
2020-09-20T16:36:58.000	17.6418	4.29212	8.113	32.7533
2020-09-20T16:37:08.000	17.6421	4.29196	8.125	32.7516
2020-09-20T16:37:18.000	17.6415	4.2919	8.094	32.7516
2020-09-20T16:37:28.000	17.6421	4.29207	8.077	32.7526
2020-09-20T16:37:38.000	17.6419	4.29202	8.084	32.7523
2020-09-20T16:37:48.000	17.6421	4.29198	8.132	32.7518
2020-09-20T16:37:58.000	17.6424	4.292	8.111	32.7518
2020-09-20T16:38:08.000	17.6424	4.29202	8.12	32.7519
2020-09-20T16:38:18.000	17.6423	4.2921	8.084	32.7527
2020-09-20T16:38:28.000	17.6417	4.29213	8.083	32.7534
2020-09-20T16:38:38.000	17.6421	4.29215	8.07	32.7533
2020-09-20T16:38:48.000	17.6416	4.29215	8.121	32.7536
2020-09-20T16:38:58.000	17.642	4.29214	8.094	32.7533
2020-09-20T16:39:08.000	17.6424	4.29212	8.067	32.7527
2020-09-20T16:39:18.000	17.6417	4.29202	8.082	32.7525
2020-09-20T16:39:28.000	17.6411	4.29201	8.082	32.7529
2020-09-20T16:39:38.000	17.6417	4.29205	8.055	32.7528
2020-09-20T16:39:48.000	17.6414	4.29203	8.093	32.7528
2020-09-20T16:39:58.000	17.6418	4.29198	8.12	32.7521
2020-09-20T16:40:08.000	17.6416	4.29201	8.102	32.7525
2020-09-20T16:40:18.000	17.6424	4.29208	8.056	32.7524
2020-09-20T16:40:28.000	17.6425	4.29203	8.088	32.752
2020-09-20T16:40:38.000	17.642	4.29202	8.056	32.7523
2020-09-20T16:40:48.000	17.6415	4.29166	8.042	32.7496
2020-09-20T16:40:58.000	17.6416	4.29171	8.058	32.7499
2020-09-20T16:41:08.000	17.6406	4.29176	8.06	32.7511
2020-09-20T16:41:18.000	17.641	4.29179	8.094	32.7511
2020-09-20T16:41:28.000	17.6412	4.2919	8.062	32.7519
2020-09-20T16:41:38.000	17.6411	4.29197	8.056	32.7526
2020-09-20T16:41:48.000	17.6404	4.29195	8.067	32.753
2020-09-20T16:41:58.000	17.6403	4.29192	8.055	32.7528
2020-09-20T16:42:08.000	17.6415	4.29176	8.066	32.7505
2020-09-20T16:42:18.000	17.6411	4.29184	8.045	32.7514
2020-09-20T16:42:28.000	17.6407	4.29174	8.063	32.7509
2020-09-20T16:42:38.000	17.6408	4.29175	8.028	32.751
2020-09-20T16:42:48.000	17.6409	4.29181	8.042	32.7514
2020-09-20T16:42:58.000	17.641	4.29177	8.048	32.751
2020-09-20T16:43:08.000	17.6411	4.29183	8.03	32.7514
2020-09-20T16:43:18.000	17.6415	4.29161	8.066	32.7492
2020-09-20T16:43:28.000	17.642	4.29147	8.07	32.7476
2020-09-20T16:43:38.000	17.6427	4.2914	8.041	32.7464
2020-09-20T16:43:48.000	17.6433	4.29157	8.037	32.7474
2020-09-20T16:43:58.000	17.6429	4.29125	8.058	32.7449
2020-09-20T16:44:08.000	17.6424	4.2914	8.035	32.7466
2020-09-20T16:44:18.000	17.6429	4.29149	8.0	32.747
2020-09-20T16:44:28.000	17.6427	4.2914	8.001	32.7464
2020-09-20T16:44:38.000	17.6428	4.29143	7.994	32.7466
2020-09-20T16:44:48.000	17.6425	4.29113	8.104	32.7442
2020-09-20T16:44:58.000	17.6436	4.29117	8.016	32.7437
2020-09-20T16:45:08.000	17.6435	4.2914	8.012	32.7458
2020-09-20T16:45:18.000	17.6437	4.29135	7.994	32.7452
2020-09-20T16:45:28.000	17.6436	4.29132	8.013	32.745
2020-09-20T16:45:38.000	17.6436	4.29134	7.99	32.7452
2020-09-20T16:45:48.000	17.6444	4.29092	8.032	32.741
2020-09-20T16:45:58.000	17.644	4.29123	8.041	32.744
2020-09-20T16:46:08.000	17.6429	4.29142	8.017	32.7464
2020-09-20T16:46:18.000	17.6436	4.29124	8.02	32.7444
2020-09-20T16:46:28.000	17.6435	4.29131	8.028	32.7451
2020-09-20T16:46:38.000	17.6435	4.29135	8.015	32.7454
2020-09-20T16:46:48.000	17.6431	4.2914	8.04	32.7461
2020-09-20T16:46:58.000	17.6433	4.29148	8.03	32.7466
2020-09-20T16:47:08.000	17.6436	4.2915	7.997	32.7466
2020-09-20T16:47:18.000	17.6434	4.29156	7.989	32.7473
2020-09-20T16:47:28.000	17.6436	4.29157	8.04	32.7471
2020-09-20T16:47:38.000	17.6434	4.29155	8.021	32.7472
2020-09-20T16:47:48.000	17.6435	4.29142	7.974	32.746
2020-09-20T16:47:58.000	17.6442	4.29145	7.991	32.7457
2020-09-20T16:48:08.000	17.6444	4.29151	7.987	32.7461
2020-09-20T16:48:18.000	17.6444	4.29149	8.005	32.7458
2020-09-20T16:48:28.000	17.6444	4.29145	8.013	32.7454
2020-09-20T16:48:38.000	17.6443	4.29159	8.002	32.7468
2020-09-20T16:48:48.000	17.6442	4.29138	8.001	32.7451
2020-09-20T16:48:58.000	17.6444	4.29143	7.988	32.7453
2020-09-20T16:49:08.000	17.6444	4.29147	7.994	32.7457
2020-09-20T16:49:18.000	17.6445	4.29144	8.026	32.7453
2020-09-20T16:49:28.000	17.6442	4.29153	7.98	32.7464
2020-09-20T16:49:38.000	17.6436	4.29152	7.971	32.7467
2020-09-20T16:49:48.000	17.6446	4.29147	7.961	32.7455
2020-09-20T16:49:58.000	17.6444	4.29139	7.995	32.745
2020-09-20T16:50:08.000	17.6446	4.29148	7.961	32.7456
2020-09-20T16:50:18.000	17.6442	4.29146	8.015	32.7458
2020-09-20T16:50:28.000	17.6446	4.29144	8.002	32.7452
2020-09-20T16:50:38.000	17.6446	4.29131	8.0	32.7441
2020-09-20T16:50:48.000	17.645	4.29137	7.951	32.7443
2020-09-20T16:50:58.000	17.645	4.29135	7.971	32.7442
2020-09-20T16:51:08.000	17.6451	4.29135	7.986	32.7441
2020-09-20T16:51:18.000	17.6451	4.2913	7.967	32.7437
2020-09-20T16:51:28.000	17.6452	4.29137	7.946	32.7442
2020-09-20T16:51:38.000	17.6451	4.29124	8.004	32.7432
2020-09-20T16:51:48.000	17.6453	4.29131	7.944	32.7436
2020-09-20T16:51:58.000	17.6452	4.29135	7.926	32.744
2020-09-20T16:52:08.000	17.6454	4.2912	7.981	32.7425
2020-09-20T16:52:18.000	17.6454	4.2913	7.96	32.7434
2020-09-20T16:52:28.000	17.6458	4.29129	7.942	32.743
2020-09-20T16:52:38.000	17.6459	4.29135	7.951	32.7435
2020-09-20T16:52:48.000	17.6453	4.29131	7.967	32.7436
2020-09-20T16:52:58.000	17.6453	4.29132	7.985	32.7436
2020-09-20T16:53:08.000	17.6452	4.29141	7.961	32.7445
2020-09-20T16:53:18.000	17.6462	4.29138	7.942	32.7434
2020-09-20T16:53:28.000	17.6456	4.29137	7.972	32.7438
2020-09-20T16:53:38.000	17.6459	4.29137	7.923	32.7436
2020-09-20T16:53:48.000	17.6459	4.29135	7.939	32.7435
2020-09-20T16:53:58.000	17.6463	4.29132	7.978	32.7428
2020-09-20T16:54:08.000	17.6458	4.29141	7.938	32.7441
2020-09-20T16:54:18.000	17.6464	4.29137	7.95	32.7432
2020-09-20T16:54:28.000	17.6464	4.29139	7.905	32.7434
2020-09-20T16:54:38.000	17.6464	4.29133	7.936	32.7429
2020-09-20T16:54:48.000	17.6468	4.29129	7.952	32.7422
2020-09-20T16:54:58.000	17.6469	4.2913	7.953	32.7422
2020-09-20T16:55:08.000	17.647	4.2912	7.961	32.7413
2020-09-20T16:55:18.000	17.6466	4.29138	7.95	32.7431
2020-09-20T16:55:28.000	17.6466	4.29141	7.929	32.7434
2020-09-20T16:55:38.000	17.6467	4.29128	7.933	32.7423
2020-09-20T16:55:48.000	17.6465	4.29133	7.958	32.7428
2020-09-20T16:55:58.000	17.6469	4.29134	7.9	32.7425
2020-09-20T16:56:08.000	17.6465	4.29126	7.948	32.7422
2020-09-20T16:56:18.000	17.6465	4.29131	7.921	32.7427
2020-09-20T16:56:28.000	17.6472	4.29132	7.924	32.7421
2020-09-20T16:56:38.000	17.6466	4.29131	7.923	32.7426
2020-09-20T16:56:48.000	17.6469	4.29131	7.951	32.7423
2020-09-20T16:56:58.000	17.6467	4.29128	7.898	32.7423
2020-09-20T16:57:08.000	17.6465	4.2913	7.915	32.7426
2020-09-20T16:57:18.000	17.6464	4.2914	7.939	32.7435
2020-09-20T16:57:28.000	17.6469	4.29138	7.902	32.7429
2020-09-20T16:57:38.000	17.6466	4.29127	7.936	32.7422
2020-09-20T16:57:48.000	17.6463	4.29139	7.912	32.7435
2020-09-20T16:57:58.000	17.6469	4.29138	7.911	32.743
2020-09-20T16:58:08.000	17.6467	4.29147	7.9	32.7439
2020-09-20T16:58:18.000	17.647	4.29146	7.91	32.7435
2020-09-20T16:58:28.000	17.6466	4.29141	7.908	32.7434
2020-09-20T16:58:38.000	17.6469	4.29124	7.923	32.7418
2020-09-20T16:58:48.000	17.6469	4.29135	7.893	32.7427
2020-09-20T16:58:58.000	17.6467	4.29136	7.895	32.743
2020-09-20T16:59:08.000	17.6467	4.29135	7.869	32.7429
2020-09-20T16:59:18.000	17.6469	4.29133	7.872	32.7426
2020-09-20T16:59:28.000	17.6471	4.29122	7.928	32.7413
2020-09-20T16:59:38.000	17.6467	4.29125	7.928	32.742
2020-09-20T16:59:48.000	17.6469	4.29138	7.907	32.743
2020-09-20T16:59:58.000	17.6462	4.29141	7.893	32.7437
2020-09-20T17:00:08.000	17.6465	4.29137	7.858	32.7432
2020-09-20T17:00:18.000	17.6464	4.29135	7.899	32.7431
2020-09-20T17:00:28.000	17.6462	4.29152	7.867	32.7447
2020-09-20T17:00:38.000	17.646	4.29143	7.891	32.744
2020-09-20T17:00:48.000	17.6461	4.29146	7.886	32.7442
2020-09-20T17:00:58.000	17.6459	4.29145	7.913	32.7443
2020-09-20T17:01:08.000	17.6454	4.29147	7.903	32.7449
2020-09-20T17:01:18.000	17.6459	4.2915	7.889	32.7447
2020-09-20T17:01:28.000	17.6459	4.29149	7.886	32.7446
2020-09-20T17:01:38.000	17.6461	4.29138	7.859	32.7435
2020-09-20T17:01:48.000	17.6462	4.29144	7.848	32.744
2020-09-20T17:01:58.000	17.6463	4.29149	7.86	32.7443
2020-09-20T17:02:08.000	17.6462	4.29148	7.83	32.7443
2020-09-20T17:02:18.000	17.646	4.29151	7.87	32.7448
2020-09-20T17:02:28.000	17.6459	4.29153	7.899	32.7451
2020-09-20T17:02:38.000	17.6459	4.29153	7.813	32.745
2020-09-20T17:02:48.000	17.6459	4.29152	7.831	32.745
2020-09-20T17:02:58.000	17.6459	4.2915	7.907	32.7448
2020-09-20T17:03:08.000	17.646	4.29154	7.857	32.745
2020-09-20T17:03:18.000	17.6461	4.29155	7.871	32.745
2020-09-20T17:03:28.000	17.6466	4.2915	7.863	32.7442
2020-09-20T17:03:38.000	17.6467	4.29153	7.837	32.7444
2020-09-20T17:03:48.000	17.6467	4.29145	7.858	32.7438
2020-09-20T17:03:58.000	17.6466	4.29145	7.842	32.7438
2020-09-20T17:04:08.000	17.6468	4.2915	7.805	32.7441
2020-09-20T17:04:18.000	17.6469	4.29148	7.85	32.7439
2020-09-20T17:04:28.000	17.6467	4.29153	7.86	32.7444
2020-09-20T17:04:38.000	17.6466	4.29153	7.824	32.7445
2020-09-20T17:04:48.000	17.6469	4.29157	7.845	32.7446
2020-09-20T17:04:58.000	17.6462	4.2916	7.827	32.7454
2020-09-20T17:05:08.000	17.6467	4.29153	7.873	32.7444
2020-09-20T17:05:18.000	17.6467	4.29156	7.857	32.7446
2020-09-20T17:05:28.000	17.6465	4.2915	7.845	32.7443
2020-09-20T17:05:38.000	17.6466	4.29152	7.827	32.7444
2020-09-20T17:05:48.000	17.6472	4.29139	7.833	32.7428
2020-09-20T17:05:58.000	17.6475	4.29135	7.874	32.7422
2020-09-20T17:06:08.000	17.6473	4.29121	7.822	32.7412
2020-09-20T17:06:18.000	17.6472	4.29102	7.814	32.7396
2020-09-20T17:06:28.000	17.6479	4.29113	7.865	32.74
2020-09-20T17:06:38.000	17.647	4.29105	7.851	32.74
2020-09-20T17:06:48.000	17.6473	4.2912	7.82	32.7411
2020-09-20T17:06:58.000	17.6476	4.29135	7.837	32.7421
2020-09-20T17:07:08.000	17.6471	4.29142	7.856	32.7431
2020-09-20T17:07:18.000	17.6471	4.29145	7.851	32.7434
2020-09-20T17:07:28.000	17.6476	4.2915	7.797	32.7434
2020-09-20T17:07:38.000	17.6478	4.29144	7.864	32.7427
2020-09-20T17:07:48.000	17.6473	4.29146	7.825	32.7433
2020-09-20T17:07:58.000	17.6469	4.29153	7.827	32.7442
2020-09-20T17:08:08.000	17.6468	4.29158	7.825	32.7447
2020-09-20T17:08:18.000	17.6472	4.29161	7.841	32.7447
2020-09-20T17:08:28.000	17.6473	4.2916	7.781	32.7445
2020-09-20T17:08:38.000	17.6471	4.29134	7.803	32.7424
2020-09-20T17:08:48.000	17.6464	4.29066	7.777	32.7372
2020-09-20T17:08:58.000	17.645	4.28915	7.821	32.7255
2020-09-20T17:09:08.000	17.6448	4.28907	7.777	32.725
2020-09-20T17:09:18.000	17.6452	4.28929	7.809	32.7265
2020-09-20T17:09:28.000	17.645	4.28953	7.798	32.7287
2020-09-20T17:09:38.000	17.6452	4.2896	7.812	32.7292
2020-09-20T17:09:48.000	17.6451	4.2895	7.781	32.7284
2020-09-20T17:09:58.000	17.643	4.28787	7.8	32.7162
2020-09-20T17:10:08.000	17.6378	4.28612	7.79	32.7055
2020-09-20T17:10:18.000	17.6341	4.28464	7.791	32.6958
2020-09-20T17:10:28.000	17.6333	4.28452	7.799	32.6954
2020-09-20T17:10:48.000	17.632	4.28384	7.788	32.6907
2020-09-20T17:10:58.000	17.6331	4.28389	7.788	32.6903
2020-09-20T17:11:08.000	17.6345	4.28493	7.817	32.6979
2020-09-20T17:11:18.000	17.6368	4.28659	7.791	32.7103
2020-09-20T17:11:28.000	17.6382	4.28658	7.783	32.709
2020-09-20T17:11:38.000	17.6387	4.28661	7.762	32.709
2020-09-20T17:11:48.000	17.6371	4.28523	7.794	32.6984
2020-09-20T17:11:58.000	17.6335	4.28465	7.784	32.6963
2020-09-20T17:12:08.000	17.6347	4.28378	7.809	32.688
2020-09-20T17:12:18.000	17.6338	4.28223	7.795	32.6755
2020-09-20T17:12:28.000	17.6338	4.28208	7.791	32.6742
2020-09-20T17:12:38.000	17.633	4.28202	7.788	32.6744
2020-09-20T17:12:48.000	17.6327	4.28214	7.741	32.6756
2020-09-20T17:12:58.000	17.6321	4.28221	7.759	32.6767
2020-09-20T17:13:08.000	17.6326	4.2823	7.764	32.6771
2020-09-20T17:13:18.000	17.6312	4.28232	7.774	32.6783
2020-09-20T17:13:28.000	17.6321	4.28247	7.67	32.679
2020-09-20T17:13:38.000	17.6324	4.28325	7.786	32.6853
2020-09-20T17:13:48.000	17.6338	4.28341	7.769	32.6856
2020-09-20T17:13:58.000	17.6346	4.28369	7.777	32.6874
2020-09-20T17:14:08.000	17.6356	4.28452	7.785	32.6935
2020-09-20T17:14:18.000	17.6367	4.28608	7.733	32.706
2020-09-20T17:14:28.000	17.6372	4.28772	7.76	32.7196
2020-09-20T17:14:38.000	17.6392	4.28739	7.767	32.7151
2020-09-20T17:14:48.000	17.6402	4.28735	7.752	32.714
2020-09-20T17:14:58.000	17.6404	4.28734	7.749	32.7138
2020-09-20T17:15:08.000	17.6406	4.28814	7.74	32.7204
2020-09-20T17:15:18.000	17.6416	4.28835	7.748	32.7215
2020-09-20T17:15:28.000	17.6424	4.28875	7.757	32.7242
2020-09-20T17:15:38.000	17.6429	4.28923	7.76	32.7278
2020-09-20T17:15:48.000	17.6435	4.28945	7.753	32.7293
2020-09-20T17:15:58.000	17.6445	4.2894	7.759	32.728
2020-09-20T17:16:08.000	17.6452	4.28966	7.728	32.7297
2020-09-20T17:16:18.000	17.6462	4.29012	7.762	32.7328
2020-09-20T17:16:28.000	17.6469	4.29003	7.758	32.7315
2020-09-20T17:16:38.000	17.6471	4.28996	7.727	32.7307
2020-09-20T17:16:48.000	17.6476	4.2901	7.725	32.7315
2020-09-20T17:16:58.000	17.6482	4.28991	7.727	32.7294
2020-09-20T17:17:08.000	17.6487	4.29021	7.732	32.7315
2020-09-20T17:17:18.000	17.6491	4.29029	7.725	32.732
2020-09-20T17:17:28.000	17.6491	4.29029	7.709	32.7319
2020-09-20T17:17:38.000	17.6496	4.29013	7.706	32.7302
2020-09-20T17:17:48.000	17.6495	4.29023	7.749	32.731
2020-09-20T17:17:58.000	17.6491	4.29044	7.72	32.7332
2020-09-20T17:18:08.000	17.648	4.29085	7.728	32.7376
2020-09-20T17:18:18.000	17.648	4.29108	7.691	32.7396
2020-09-20T17:18:28.000	17.6479	4.29075	7.742	32.7368
2020-09-20T17:18:38.000	17.6485	4.29068	7.702	32.7357
2020-09-20T17:18:48.000	17.6484	4.29049	7.7	32.7342
2020-09-20T17:18:58.000	17.6488	4.29031	7.718	32.7323
2020-09-20T17:19:08.000	17.6478	4.29019	7.728	32.7321
2020-09-20T17:19:18.000	17.6477	4.29013	7.706	32.7316
2020-09-20T17:19:28.000	17.6478	4.28997	7.699	32.7302
2020-09-20T17:19:38.000	17.6477	4.2901	7.69	32.7314
2020-09-20T17:19:48.000	17.648	4.29002	7.717	32.7305
2020-09-20T17:19:58.000	17.6481	4.29	7.699	32.7303
2020-09-20T17:20:08.000	17.6478	4.29038	7.685	32.7337
2020-09-20T17:20:18.000	17.6482	4.29007	7.693	32.7308
